SMILES,Atomistic_Length,Kmer_Length
B1Bc2c1c1c(c3c2BB3)BB1,24,24
B1C(c2ccccc2)=C(c2ccccc2)C(c2ccccc2)=C1c1ccccc1,49,31
B1C(c2ccccc2)=C1c1ccccc1,26,17
B1C(c2ccccc2)CBN2CCOC2N2CCOC12,32,23
B1C2=C(BC=C2)C2=C1C=C(C1=CC3=C(B1)C1=C(B3)C=CB1)B2,52,39
B1C2=C(Bc3c1c1nc4nc(nc5[nH]c(nc6nc(nc3[nH]1)-c1cc(-c3ccccc3)ccc1-6)c1cc(-c3ccccc3)ccc51)-c1cc(-c3ccccc3)ccc1-4)c1nc2nc2[nH]c(nc3[nH]c(nc4nc(n1)-c1ncc(-c5ccccc5)nc1-4)c1ncc(-c4ccccc4)nc31)c1ncc(-c3ccccc3)nc21,197,134
B1C2=C3BC4=C1BC1=C(B4)BC4=C(BC(=C(B3)B4)B2)B1,47,42
B1C2=c3ccc4cccc5ccc(c3c54)C2=C2C1=c1ccc3cccc4ccc2c1c43,56,39
B1C2CCCC(CCC2)C1c1ccccc1,26,17
B1C2CC[C@@H]1C1=C2[C@@H]2B[C@H]1CC2,23,20
B1C2CC[C@@H]1C1C2[C@@H]2B[C@H]1CC2,22,20
B1C=C1C1=C(C2=C(C3=C(C4=C(C5=C(C6=C(C7=C(C8=CB8)B7)B6)B5)B4)B3)B2)B1,70,53
B1C=C2C=[BH-][CH+]C2=C1,18,13
B1C=CC=[C-]N1c1ccccn1,21,14
B1C=CN(c2ccccn2)C=C1,22,15
B1C=C[C@H]2C=C[C@@H]1C2,16,12
B1C=Cc2c(cnc3[nH]ccc23)O1,24,17
B1C=Cc2cc3c(cc2N1)C=CBN3,26,20
B1C=[BH-]C2=C1B[CH+]B2,17,14
B1C=[C-]N(c2ccccn2)C=C1,23,16
B1C=c2c3c(c4c(c2=C1)=CBC=4)=CBC=3,35,29
B1CC(c2ccccc2)(c2ccccc2)[C@@H]2CCCN12,34,21
B1CC(c2ccccc2)(c2ccccc2)[C@H]2CCCN12,34,21
B1CCB[Si]1=[Si]=[Si]1BCCB1,19,17
B1CCC2=CN3CCCN=C3N12,22,14
B1CCCC2=CN3CCCN=C3N12,23,14
B1CCCN1Cc1ccccc1(C)(C)C,25,13
B1C[C@@H]2C=C(c3ccccc3)C[C@H](C1)C2,28,21
B1C[C@H]2C=C(c3ccccc3)C[C@@H](C1)C2,28,21
B1N(C(c2ccccc2)c2ccccc2)BN(C(c2ccccc2)c2ccccc2)BN1C(c1ccccc1)c1ccccc1,71,45
B1N(CP(C2CCCCC2)C2CCCCC2)c2ccccc2N1CP(C1CCCCC1)C1CCCCC1,57,38
B1N(CP(c2ccccc2)c2ccccc2)c2ccccc2N1CP(c1ccccc1)c1ccccc1,57,36
B1N(CP(c2ccccc2)c2ccccc2)c2ccccc2N1c1ccccc1,45,28
B1N(Cc2ccccc2)BN(Cc2ccccc2)BN1Cc1ccccc1,41,26
B1N(Cc2ccccc2)CCCN1Cc1ccccc1,30,17
B1N(Cc2ccccc2)CCN1Cc1ccccc1,29,17
B1N(c2ccccc2)BN(c2ccccc2)BN1c1ccccc1,38,26
B1N(c2ccccc2)C=CN1c1ccccc1,28,18
B1N(c2ccccc2)C[C@@H]2CCCN12,24,16
B1N(c2ccccc2)N=NN1c1ccccc1,28,19
B1N2C=CC=CC2=C2C=CC=CN12,26,15
B1N2C=CCN2BN2C=CCN12,22,15
B1N2CCCC2C(c2ccccc2)(c2ccccc2)N1c1ccccc1,42,27
B1N2CCC[C@H]2C(c2ccccc2)(c2ccccc2)N1c1ccccc1,42,28
B1NBN(CCB2NBNBN2)BN1,22,21
B1NBN2BN3BN4BN5BNBNB5NB4NB3NB2N1,34,34
B1NBN2BN3BN4BNBNB4NB3NB2N1,28,28
B1NBN2BN3BNBNB3NB2N1,22,22
B1NBNB(N2C=CN(B3NBNBN3)C2)N1,30,28
B1NBNB(P(B2NBNBN2)B2NBNBN2)N1,31,31
B1NBNB([C+]=[B-]2NBNBN2)N1,23,22
B1NBNBNBNBNBNBNBNBN1,22,22
B1NC(c2ccccc2)(c2ccccc2)[C@@H]2CCCN12,34,21
B1NC(c2ccccc2)=CC=C1c1ccc(-c2ccccc2)[nH]1,40,26
B1NCC(c2ccccc2)(c2ccccc2)O1,29,19
B1NCNB[Si]1=[Si]=[Si]1BNCNB1,21,19
B1NC[C@@H](c2ccccc2)O1,19,14
B1N[BH2-][NH2+][BH2-][NH2+]1,16,10
B1N[C@@H](c2ccc(OCc3ccnc(-c4cc(COc5ccc([C@@H]6NBOC6(c6ccccc6)c6ccccc6)cc5)ccn4)c3)cc2)C(c2ccccc2)(c2ccccc2)O1,101,69
B1N[C@@H](c2ccccc2)C(c2ccccc2)(c2ccccc2)O1,39,27
B1N[C@@H](c2ccccc2)CO1,19,14
B1N[C@@H](c2ccccc2)[C@@H](c2ccccc2)O1,29,21
B1N[C@@H]2CCCC[C@@H]2O1,15,12
B1N[C@@H]2CCC[C@@H]2O1,14,12
B1N[C@H](C2CCCCC2)C(Cc2ccc3ccccc3c2)(Cc2ccc3ccccc3c2)O1,53,35
B1N[C@H](C2CCCCC2)C(Cc2cccc3ccccc23)(Cc2cccc3ccccc23)O1,53,31
B1N[C@H](C2CCCCC2)C(Cc2ccccc2)(Cc2ccccc2)O1,41,27
B1N[C@H](C2CCCCC2)C(c2ccc3ccccc3c2)(c2ccc3ccccc3c2)O1,51,35
B1N[C@H](C2CCCCC2)C(c2cccc3ccccc23)(c2cccc3ccccc23)O1,51,31
B1N[C@H](C2CCCCC2)C(c2ccccc2)(c2ccccc2)O1,39,27
B1N[C@H](Cc2ccccc2)[C@@H]([C@H]2OBN[C@@H]2Cc2ccccc2)O1,38,28
B1N[C@H](c2ccccc2)C(c2ccccc2)(c2ccccc2)O1,39,27
B1N[C@H](c2ccccc2)CO1,19,14
B1N[C@H](c2ccccc2)[C@@H](c2ccccc2)O1,29,21
B1N[C@H](c2ccccc2)[C@H](COC(c2ccccc2)(c2ccccc2)c2ccccc2)O1,52,34
B1N[C@H](c2ccccc2)[C@H](COC(c2ccccc2)c2ccccc2)O1,42,28
B1N[C@H](c2ccccc2)[C@H](COCc2ccccc2)O1,32,21
B1N[C@H](c2ccccc2)[C@H](c2ccccc2)O1,29,21
B1N[C@]2(c3ccccc3)CCCC[C@@H]2O1,25,18
B1Nc2cc(C34CC5CC(CC(C5)C3)C4)cc(C34CC5CC(CC(C5)C3)C4)c2N1,59,44
B1Nc2ccc3c4ccc5c6c(ccc(c7ccc(c2c37)N1)c64)NBN5,48,37
B1Nc2cccc3cccc(c23)N1,23,15
B1O/N=C(c2ccccc2)\C(c2ccccc2)=N/OBO/N=C(c2ccccc2)\C(c2ccccc2)=N/O1,68,46
B1OBOB(C2BCC(B3OBOBO3)BC2)O1,30,28
B1OBOB(OCCOCCOCCOCCOB2OB(OCCOCCOCCOCCOB3OBOBO3)OB(OCCOCCOCCOCCOB3OB(OCCOCCOCCOCCOB4OB(OCCOCCOCCOCCOB5OBOBO5)OB(OCCOCCOCCOCCOB5OBOBO5)O4)OB(OCCOCCOCCOCCOB4OB(OCCOCCOCCOCCOB5OBOBO5)OB(OCCOCCOCCOCCOB5OBOBO5)O4)O3)O2)O1,217,136
B1OBOBOBOBOBOBOBOBO1,22,22
B1OC(C2=CCCC=C2)(c2ccccc2)C2CCCN12,36,21
B1OC(c2cc3ccccc3s2)c2ccccc21,30,19
B1OC(c2ccccc2)(c2ccccc2)C2CCCN12,34,21
B1OC(c2ccccc2)(c2ccccc2)[C@@H]2CCCN12,34,21
B1OC(c2ccccc2)(c2ccccc2)[C@@H]2C[C@@H](OCc3ccccc3)CN12,46,29
B1OC(c2ccccc2)(c2ccccc2)[C@H]2CCCN12,34,21
B1OCOB[Si]1=[Si]=[Si]1BOCOB1,21,19
B1ON=Cc2cc(OCCc3ccccc3)ccc21,30,17
B1O[C@@H](Cc2ccccc2)[C@H](Cc2ccccc2)O1,31,21
B1O[C@H](C2CCCCC2)[C@@H](C2CCCCC2)O1,29,21
B1O[C@H](c2ccccc2)[C@@H](c2ccccc2)O1,29,21
B1Oc2cc3c(cc2O1)OBO3,22,19
B1[C@@H](c2ccccc2)CC[C@H]1c1ccccc1,27,18
B1[C@@H]2CC[C@H]1C1=C2C2[CH+][C@@H]1CC2,23,20
B1[C@@H]2CC[C@H]1C1=C2[C@@H]2CCC1C2,23,19
B1[C@@H]2CC[C@H]1[C@@H]1C3CC[C@H](C3)[C@@H]12,24,20
B1[N+]2(B[N+]13CCCCC3)CCCCC2,24,17
B1[N-]B(N2C=CN(B3[N-]BNBN3)[CH-]2)NBN1,33,28
B1c2c(c3[nH]c4nc(nc5nc(nc6nc(nc2[nH]3)-c2nccnc2-6)-c2nccnc2-5)-c2nccnc2-4)Bc2c1c1[nH]c3nc(nc4nc(nc5nc(nc2[nH]1)-c1ccccc1-5)-c1ccccc1-4)-c1ccccc1-3,136,91
B1c2c3c(c4c(c21)B4)B3,23,22
B1c2ccccc2-c2ccccc21,22,12
B1c2ccccc2-c2ccccc2Bc2ccccc2-c2ccccc21,40,21
B1c2ccccc2Bc2ccccc21,22,13
B=C(C)C(=C)C(CC1CCN(CC)CC1F)=NC(=NC)c1ccc(C)cc1,49,26
B=C(Nc1ccc(C)c(C)c1)N1CC(c2nc3c(c(C)nn3C(C)(C)C)c(=O)[nH]2)C1,60,33
B=C(Nc1ccc(C)c(C)c1)N1CC(c2nc3c(c(C)nn3C3CCCCC3)c(=O)[nH]2)C1,60,36
B=C(Nc1ccc(C)c(C)c1)N1CC(c2nc3c(cnn3C(C)(C)C)c(=O)[nH]2)C1,57,32
B=C(Nc1ccc(C)c(C)c1)N1CC(c2nc3c(cnn3C3CCCCC3)c(=O)[nH]2)C1,57,35
B=C1C#CC(=B)C(=B)C#CC(=B)C(=B)C#CC1=B,39,32
B=C1C=C(C(F)(F)F)C=C(C(F)(F)F)C1,34,17
B=C1C=C(C(F)(F)F)C=C(C(F)(F)F)[CH-]1,35,17
B=Nc1c(C(C)C)cccc1C(C)C,25,13
B=P(/C=C/c1ccccc1)(c1ccccc1)c1ccccc1,38,24
B=P(N(C)C)(N(C)C)N(C)C,24,12
B=P12N(C)CC(C)(CN1C)CN2C,26,15
B=[P@@](O)(OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-])OP(=O)(O)OP(=O)(O)O,63,39
B=c1c(=B)c2c1c1c(=B)c(=B)c1c1c(=B)c(=B)c21,44,43
BB(Cl)B(Cl)B[BH2-]Cl,16,10
BB([BH-]1C2CCCC1CCC2)C1=CC=C([Si](C)(C)C)[S+]1,39,25
BB([BH-]1C2CCCC1CCC2)C1=CC=C[S+]1,29,20
BB1N(c2c(C(C)C)cccc2C(C)C)C=CN1c1c(C(C)C)cccc1C(C)C,53,29
BBBBBBBBBB1C(CCC#N)=C1CCC#N,29,22
BBBBBBBBBB1C(CO)=C1CO,23,18
BBBBBBBBBB1C(Cc2ccc(O)cc2)=C1Cc1ccc(O)cc1,43,30
BBNC=C1CCN(C(=O)OC(C)(C)C)CC1,31,16
BBNC=C1CCN(C2CCN(C(=O)OC(C)(C)C)CC2)CC1,41,22
BBc1cc(O)n(-c2ccccc2C(=O)Nc2ccc(Nc3ccccc3)cc2)c1O,51,30
BBc1cc(O)n(-c2ccccc2C(=O)Nc2ccccc2)c1O,40,23
BC#CC#CC#CC#CC#CC#CB,22,10
BC#CC#CC#CC#CC#CC#CC#CB,25,11
BC#CC#CC#CC#CC#CC#CC#CC#CB,28,12
BC#CC#CC#CC#CC#CC#CC#CC#CC#CB,31,13
BC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CB,34,14
BC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CB,37,15
BC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CC#CB,40,16
BC(/C=C/CCCCCC)=C(/CC)c1ccccc1,32,20
BC(/C=C/c1ccccc1)=C(/CC)c1ccccc1,34,22
BC(=N)CC(=O)c1ccc(C(F)(F)F)cc1,32,14
BC(=O)C(N=O)C(=O)OCC,22,9
BC(=O)NC(=NB(C)O)n1cccn1,26,12
BC(=O)NC(CC(C)C)C(=O)NC1c2ccsc2C(=O)C1O,41,19
BC(=O)NC(CC(C)C)C(=O)NCC(=O)NC1c2ccsc2C(=O)C1O,48,20
BC(=O)NC(CCSC)C(=O)OC,23,10
BC(=O)NC1=N[C@](C)(c2cc(Br)cs2)C2CCN=C2N1C,40,24
BC(=O)NC1=N[C@](C)(c2cc(Br)cs2)[C@@H](CCO)C(=O)N1C,43,21
BC(=O)c1c(O)ccc2c(N)ccnc12,28,11
BC(C(=O)OC(C)(C)C)c1ccccc1,28,14
BC(C(=O)OC)[P+](c1ccccc1)(c1ccccc1)c1ccccc1,42,24
BC(C(=O)Oc1c(C(C)C)cccc1C(C)C)c1ccccc1,40,20
BC(C(=O)Oc1c(C)cccc1C)c1ccccc1,32,16
BC(C(=O)Oc1c(Cl)cccc1Cl)c1ccc(-c2ccccc2)cc1,43,24
BC(C(=O)Oc1c(Cl)cccc1Cl)c1ccc(C)cc1,35,17
BC(C(=O)Oc1c(Cl)cccc1Cl)c1ccc(Cl)cc1,35,18
BC(C(=O)Oc1c(Cl)cccc1Cl)c1ccc(OC)cc1,36,18
BC(C(=O)Oc1c(Cl)cccc1Cl)c1cccc(Cl)c1,35,18
BC(C(=O)Oc1c(Cl)cccc1Cl)c1cccc(OC)c1,36,18
BC(C(=O)Oc1c(Cl)cccc1Cl)c1ccccc1,32,16
BC(C(=O)Oc1ccccc1)c1ccccc1,28,15
BC(C(C)=O)[P+](c1ccccc1)(c1ccccc1)c1ccccc1,41,24
BC(CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(OC(C)=O)C(C)(C)C1CC3)C(C)C,67,37
BC(Cl)(Cl)C(Cl)CCc1ccccc1,24,12
BC(Cl)(Cl)CCC(c1ccccc1)c1c(C)cc(C)cc1C,38,20
BC(P(c1ccccc1)c1ccccc1)[P+]([S-])(c1ccccc1)c1ccccc1,48,31
BC([BH3-])(P(=S)(c1ccccc1)c1ccccc1)P(=S)(c1ccccc1)c1ccccc1,57,33
BC([C@@H]1C[C@@H]2[C@H](C[C@H]1C)C2(C)C)[C@@H]1C[C@@H]2[C@H](C[C@H]1C)C2(C)C,42,33
BC([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],29,17
BC([P+]([S-])(c1ccccc1)c1ccccc1)[P+]([S-])(c1ccccc1)c1ccccc1,52,34
BC(c1ccccc1)(c1ccccc1)C(CC)(c1ccccc1)c1ccccc1,47,27
BC(c1ccccc1)c1cc(C(C)=O)c(C)o1,32,19
BC1(c2ccccc2)CCN(CCc2ccccc2)CC1C,34,21
BC1(c2ccccc2)CCN(Cc2ccccc2)CC1C,33,21
BC1=C(NNS(=O)(=O)c2ccc(C)cc2)C(OC)[C@H](COC)O1,44,23
BC1=CC=C=C=CC=C(B)P1C,23,16
BC1=CCC2C(CC)C(C(C)(CCC(C)C)C(=C)C)CCC12C,43,23
BC1=CN(Cc2ccccc2)CC(=O)C1,27,16
BC1=NC(=O)c2c(B)[nH]c(O)c21,26,16
BC1C(=O)C(C=C2N(C)c3ccccc3C2(C)C)C1=O,39,21
BC1C2C=CC1C1C(=O)C=CC(=O)C21,30,16
BC1CC2CC(C1CC1SCCCS1)C2(C)C,29,20
BC1CC2CC([C@@H]1C)C2(C)C,21,16
BC1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,21,18
BC1N(C(C)C)C(C)=C(C)N1C(C)C,29,15
BC1N(c2c(C(C)C)cccc2C(C)C)CCN1c1c(C(C)C)cccc1C(C)C,52,28
BC1N(c2cc(C)cc(C)c2)C2=C(CCCC2)N1c1cc(C)cc(C)c1,49,29
BC1N(c2ccc(C(C)(C)C)cc2)C2=C(CCCC2)N1c1ccc(C(C)(C)C)cc1,57,35
BC1N(c2ccc(C(C)C)cc2C(C)C)C=CN1c1ccc(C(C)C)cc1C(C)C,53,29
BC1N2CCCC2=NN1c1ccccc1,24,16
BC1[C@@H](C)CC[C@@H]1C,14,11
BC1[C@@H](c2ccccc2)CC[C@@H]1c1ccccc1,28,19
BC=Cc1ccc(-c2ccccc2)cc1,25,16
BCC1C2CCC3C2C(C)(C)CCCC13C,28,16
BCCCCCCN(C)CCCCCCCCCCCC,25,9
BCCCCN(C)CCCCCCCCCCCC,23,8
BCCCN(C)CCCCCCCCCCCC,22,8
BCCCN(C)CCCCCCCCCCCCCCCC,26,9
BCNC(=O)C(Cc1ccccc1)NP,24,14
BCNC(=O)C(Cc1ccccc1)NP1CCC1,29,17
BCNC(=O)CNC(=O)C(CC)CCCC,26,9
BCNC(=O)CNC(=O)C1CCCCC1,25,12
BCNC(=O)CNC(=O)C1CCCCCC1,26,12
BCNC(=O)CNC(=O)c1cc(Cl)ccc1CC,30,14
BCNC(=O)CNC(=O)c1cc(Cl)ccc1Cl,29,14
BC[C@@H](c1ccccc1)[C@@H](C)c1ccccc1,27,17
BC[C@@H](c1ccccc1)[C@H](C)c1ccccc1,27,17
BC[C@H](c1ccccc1)[C@@H](C)c1ccccc1,27,17
BC[C@H](c1ccccc1)[C@H](C)c1ccccc1,27,17
BC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,33,21
BCc1nn(Cc2cc3ccccc3o2)c(=O)c2cscc12,37,22
BCc1nn(Cc2nc3ccccc3s2)c(=O)c2cscc12,37,22
BN(C(C)(C)C)C(C)(C)C,22,11
BN(C(C)(C)C)[Si](C)(C)C,22,12
BN(C(C)=O)c1ccc(OCC)cc1,25,15
BN(C(C)C)C(C)CC(C)N(Cl)C(C)C,29,11
BN(C(C)C)C(C)CC(C)N(I)C(C)C,29,11
BN(C(C)C)C(C)c1ccccc1,23,12
BN(C(C)C)[C@@H](C)c1ccccc1,23,13
BN(C(C)C)[C@H](C)c1ccccc1,23,13
BN(C1CCCCC1)C1CCCCC1,22,15
BN([Si](C)(C)C)[Si](C)(C)C,22,13
BN(c1ccccc1)c1ccccc1,22,14
BN1[Si](C)(C)CC[Si]1(C)C,20,13
BN=C(SC)C(C#N)C(=O)OC,23,11
BN=C(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C,38,19
BN=C(c1ccc(C)cc1)c1ccc(C)cc1,30,16
BN=C1C(=N)C(=N)C(N)C1C,24,11
BN=NC(c1ccccc1)c1ccccc1,25,15
BN=Nc1c(O)c(S(=O)(=O)O)cc2cc(SOOO)ccc12,41,22
BN=Nc1c(O)ccc2ccccc12,23,12
BN=Nc1c(S(=O)(=O)O)cc2cc(SOOO)ccc2c1O,39,25
BN=P(CCCC)(C(C)(C)C)C(C)(C)C,30,16
BN=c1c(C)c(N)c(=N)c(=N)c(=N)c(=N)c1=N,39,20
BN=c1c(C)c(N)c(=N)c(=N)c(=N)c1=N,34,18
BN=c1c(C)c(N)c(=N)c(=N)c1=N,29,16
BN=c1n(-c2c(C)cc(C)cc2C)ccn1-c1c(C)cc(C)cc1C,46,26
BNC(=O)C=C(C(=O)N1C[C@H](Oc2cc(-c3csc(NC(C)=O)n3)nc3cc(OC)ccc23)C[C@H]1C(=O)N[C@]1(C(=O)O)CC1C=C)C(C)(C)C,96,49
BNC(CCC(NB)(c1ccccc1)c1ccccc1)(c1ccccc1)c1ccccc1,50,31
BNc1c(-c2cc(C)cc(C)c2)cccc1-c1cc(C)cc(C)c1,44,23
BNc1c(C(C)C)cccc1C(C)C,24,12
BNc1coc(=O)n1C(=O)[C@H](CC1CC1)C(CCCC)OC,38,21
BO/C(=C\C(C)NP1(=O)[C@H](c2ccccc2)CC[C@H]1c1ccccc1)OCC,48,29
BO/C=C(\C(=O)OCC)c1cccc([N+](=O)[O-])c1,36,21
BO/C=C(\C(=O)OCC)c1ccccc1,27,15
BOC([C@H]1[C@H]2[C@@H](CC[C@@H]1C)C2(C)C)[C@H]1[C@H]2[C@@H](CC[C@@H]1C)C2(C)C,43,33
BOCc1ccc([N+](=O)[O-])cc1,22,13
BO[C@H](CC=O)[C@H](C)Cl,16,11
BO[C@H](CC=O)[C@H](C)F,16,11
BO[C@H](CC=O)[C@H](C)N(C)C,20,11
BO[C@H](CC=O)[C@H](C)OC,17,11
BO[C@H](CC=O)[C@H](C)P(C)C,20,13
BO[C@H](CC=O)[C@H](C)SC,17,11
BO[P+]([O-])(OCCCCCCCCCC)O[C@H]1O[C@H](COC(=O)c2ccccc2)[C@@H](O[C@@H]2O[C@H](COC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H](OC(=O)c3ccccc3)[C@H]2OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@@H]1OC(=O)c1ccccc1,152,74
BO[P+]([O-])(OC[C@@H]1C[C@@H](O)[C@H](n2cnc3c(N)ncnc32)O1)OP(=O)(O)OP(=O)(O)O,60,38
BO[P+]([O-])(OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC)[C@@H]1O)OP(=O)(O)OP(=O)(O)O,62,38
BO[Si](OC)(OC)O[Si](C)(OC)OC,24,12
BOc1ccc(C)cc1CN(C)Cc1ccccc1,29,14
BP(=O)(OC[C@H]1O[C@@H](C)C(O)[C@H]1OC(C)C)O[C@@H]1C(O)[C@H](C)O[C@@H]1COC(C)C,52,30
BP(=O)(OC[C@H]1O[C@@H](C)[C@@H](O)C1OC(C)C)OC1[C@@H](COC(C)C)O[C@@H](C)[C@H]1O,52,32
BP(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,46,35
BP(C1CCCCC1)C1CCCCC1,22,15
BP(CCP(B)C(C)(C)C)C(C)(C)C,28,16
BP(Cc1ccccc1)Cc1ccccc1,24,14
BP([Si](C)(C)C)[Si](C)(C)C,22,13
BP(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,62,34
BP(c1ccc(C(F)(F)F)cc1)c1ccc(C(F)(F)F)cc1,42,24
BP(c1ccc(C)cc1)c1ccc(C)cc1,28,16
BP(c1ccc(OC)cc1)c1ccc(OC)cc1,30,18
BP(c1ccc(P(B)c2ccc([Si](OC(C)C)(OC(C)C)OC(C)C)cc2)cc1)c1ccc([Si](OC(C)C)(OC(C)C)OC(C)C)cc1,86,49
BP(c1ccccc1)C(C)(C)C,22,13
BP(c1ccccc1)C([Si](C)(C)C)[Si](C)(C)C,33,20
BP(c1ccccc1)c1ccccc1,22,14
BP1(=[BH2-])p2p(-c3c(C(C)(C)C)cc(C(C)(C)C)cc3C(C)(C)C)p21,56,33
BS(=O)(=O)c1ccc(C)cc1,23,10
BSc1c(F)c(F)c(F)c(F)c1F,25,13
B[As]([Si](C)(C)C)[Si](C)(C)C,22,13
B[C@@H](C(=O)OC(C)(C)C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,48,24
B[C@@H](C)[C@H](c1ccccc1)[C@@H](CC)c1ccccc1,31,18
B[C@@H](C)[C@H](c1ccccc1)[C@H](CC)c1ccccc1,31,18
B[C@@H]1CC2CC([C@H]1C)C2(C)C,21,16
B[C@@H]1CCC[C@H]1C(C)C,15,9
B[C@@H]1C[C@@H]2CC[C@@H]1C2,14,13
B[C@@H]1C[C@@H]2C[C@H](C1C(C)C)C2(C)C,25,18
B[C@@H]1C[C@@H]2C[C@H](C1C)C2(C)C,21,17
B[C@@H]1C[C@@H]2C[C@H](C1CC(C)C)C2(C)C,26,18
B[C@@H]1C[C@@H]2C[C@H](C1CC)C2(C)C,22,18
B[C@@H]1C[C@@H]2C[C@H](C1CCC)C2(C)C,23,18
B[C@@H]1C[C@@H]2C[C@H](C1c1ccccc1)C2(C)C,28,21
B[C@@H]1C[C@@H]2C[C@H]([C@H]1C(C)(C)C)C2(C)C,28,20
B[C@@H]1C[C@@H]2C[C@H]([C@H]1C(C)C)C2(C)C,25,19
B[C@@H]1C[C@@H]2C[C@H]([C@H]1C)C2(C)C,21,18
B[C@@H]1C[C@@H]2C[C@H]([C@H]1CC)C2(C)C,22,19
B[C@@H]1C[C@@H]2C[C@H]([C@H]1CC1SCCCS1)C2(C)C,29,23
B[C@@H]1C[C@@H]2C[C@H]([C@H]1CCC)C2(C)C,23,19
B[C@@H]1C[C@@H]2C[C@H]([C@H]1c1ccccc1)C2(C)C,28,22
B[C@@H]1C[C@H]2C[C@@H]([C@H]1C)C2(C)C,21,18
B[C@@](C)(C(c1ccccc1)c1ccccc1)C(C)(C)C,36,20
B[C@@](C)([C@@H](C)C(C)(C)C)C(C)(C)C,29,14
B[C@@](CC)(c1ccccc1)[C@@H](C)c1ccccc1,30,17
B[C@H](C)[C@@H](CC)C(c1ccccc1)c1ccccc1,31,18
B[C@H](CC(C)CC)NC(=O)CNC(=O)C1CCCCCCC1,36,15
B[C@H]1CCC[C@@H]1C(C)C,15,9
B[C@H]1C[C@H](OP(B)O[C@H]2C[C@H](B)O[C@@H]2CO)[C@@H](CO)O1,34,28
B[C@H]1C[C@H]2CC[C@@H]1C2,14,13
B[C@H]1C[C@H]2C[C@@H]([C@@H]1C)C2(C)C,21,18
B[C@H]1C[C@H]2C[C@@H]([C@@H]1CC1SCCCS1)C2(C)C,29,23
B[C@H]1C[C@H]2C[C@@H]([C@@H]1c1ccccc1)C2(C)C,28,22
B[C@]1(c2ccccc2)CCC[C@H]1c1ccccc1,28,18
B[N+](C)(C)CC[N+](B)(C)C,20,13
B[N+](C)(C)C[Si](C)(C)C,19,11
B[N+](C)(C)Cc1ccccc1,19,10
B[N+](C1CCCCC1)C1CCCCC1,22,15
B[N+](CC)(CC)c1ccccc1,20,10
B[N+]([Si](C)(C)C)[Si](C)(C)C,22,13
B[N+]1(C)CC[N+](B)(C)CC1,20,14
B[N+]12CC[C@@H]3CC[C@@H]4CC[C@@H](C1)C432,25,18
B[N+]12CC[N+](B)(CC1)CC2,20,16
B[N+]12CN3CN(CN(C3)C1)C2,23,18
B[N+]12CN3CN(CP(C3)C1)C2,23,18
B[N+]=C(c1c(C)cc(C)cc1C)c1c(C)cc(C)cc1C,38,20
B[N+]=C(c1ccc(C)cc1)c1ccc(C)cc1,30,17
B[N-]c1c(C(C)C)cccc1C(C)C,25,13
B[N@+]1(CCCCCC)CC[C@H]2[C@H]3C=C(C)[C@H](N(CCCCCC)C3)[C@@]2(C)C1,46,29
B[N@+]1(CCCCCC)CC[C@H]2[C@H]3C=C(C)[C@H](N(CCCCCC)[C@H]3C#N)[C@@]2(C)C1,49,29
B[N@+]12CCC[C@H]1C(c1ccccc1)(c1ccccc1)OB2C,36,25
B[N@@+]1(CCCCCC)CC[C@H]2[C@H]3C=C(C)[C@H](N(CCCCCC)C3(C#N)C#N)[C@@]2(C)C1,54,30
B[N@@+]1(CCCCCC)CC[C@H]2[C@H]3C=C(C)[C@H](N(CCCCCC)C3)[C@@]2(C)C1,46,29
B[N@@+]1(CCCCCC)CC[C@H]2[C@H]3C=C(C)[C@H](N(CCCCCC)C3=O)[C@@]2(C)C1,48,29
B[N@@+]1(CCCCCC)CC[C@H]2[C@H]3C=C(C)[C@H](N(CCCCCC)[C@H]3C#N)[C@@]2(C)C1,49,29
B[P+](C)(CC1CCC2CC1C2(C)C)c1ccccc1,33,20
B[P+](C)(CCCCCCCC)c1ccccc1,25,13
B[P+](C)(CC[P+](B)(C)C(C)(C)C)C(C)(C)C,34,18
B[P+](C)(CC[P+](B)(C)c1ccccc1)c1ccccc1,34,21
B[P+](C)(CC[P+](B)(CC[P+](B)(CC[P+](B)(C)C(C)(C)C)C(C)(C)C)C(C)(C)C)C(C)(C)C,66,36
B[P+](C)(CO)C(C)(C)C,19,9
